"date","geo_level","category_id","subcategory_id","formal_care_labor_force","formal_care_labor_force_proportion","formal_care_time","formal_care_time_proportion","formal_value","formal_value_proportion"
2008-01-01,"state54","gender_parent","Fathers",19281.86,0.106022025490669,NA,NA,NA,NA
2008-01-01,"state54","gender_parent","Mothers",76706.22,0.350247180487691,NA,NA,NA,NA
2008-01-01,"state54","gender_parent","Non-Fathers",43930.83,0.102295109131078,NA,NA,NA,NA
2008-01-01,"state54","gender_parent","Non-Mothers",78574.9,0.184705217854411,NA,NA,NA,NA
2008-01-01,"state54","gender_parent","Other",27406.13,0.188002420984445,NA,NA,NA,NA
2008-01-01,"state55","gender_parent","Fathers",75998.6,0.142520552404835,NA,NA,NA,NA
2008-01-01,"state55","gender_parent","Mothers",203012.98,0.315347688129644,NA,NA,NA,NA
2008-01-01,"state55","gender_parent","Non-Fathers",129073.64,0.0985434539983889,NA,NA,NA,NA
2008-01-01,"state55","gender_parent","Non-Mothers",291289.3,0.226961498171081,NA,NA,NA,NA
2008-01-01,"state55","gender_parent","Other",105814.34,0.282554242194622,NA,NA,NA,NA
2008-01-01,"state56","gender_parent","Fathers",8097.89,0.134827735997114,NA,NA,NA,NA
2008-01-01,"state56","gender_parent","Mothers",20105.68,0.31134626340598,NA,NA,NA,NA
2008-01-01,"state56","gender_parent","Non-Fathers",10132.01,0.0830329483625225,NA,NA,NA,NA
2008-01-01,"state56","gender_parent","Non-Mothers",26837.7,0.228933166173915,NA,NA,NA,NA
2008-01-01,"state56","gender_parent","Other",6738.58,0.252363125947497,NA,NA,NA,NA
2009-01-01,"state01","gender_parent","Fathers",25661.84,0.0674217696220393,NA,NA,NA,NA
2009-01-01,"state01","gender_parent","Mothers",166565.7,0.308588676042778,NA,NA,NA,NA
2009-01-01,"state01","gender_parent","Non-Fathers",113641.59,0.0934646759583324,NA,NA,NA,NA
2009-01-01,"state01","gender_parent","Non-Mothers",218653.21,0.19893283856662,NA,NA,NA,NA
2009-01-01,"state01","gender_parent","Other",49176.76,0.135651147581429,NA,NA,NA,NA
2009-01-01,"state02","gender_parent","Fathers",8647.69,0.124707202286573,NA,NA,NA,NA
2009-01-01,"state02","gender_parent","Mothers",23793.23,0.287449917533973,NA,NA,NA,NA
2009-01-01,"state02","gender_parent","Non-Fathers",14482.94,0.0862892678715835,NA,NA,NA,NA
2009-01-01,"state02","gender_parent","Non-Mothers",30836.18,0.224320161693475,NA,NA,NA,NA
2009-01-01,"state02","gender_parent","Other",6215.51,0.179108008684081,NA,NA,NA,NA
2009-01-01,"state04","gender_parent","Fathers",104207.96,0.156007588695404,NA,NA,NA,NA
2009-01-01,"state04","gender_parent","Mothers",209507.85,0.250390097936268,NA,NA,NA,NA
2009-01-01,"state04","gender_parent","Non-Fathers",170112.52,0.110412052115742,NA,NA,NA,NA
2009-01-01,"state04","gender_parent","Non-Mothers",242603.8,0.18269725498963,NA,NA,NA,NA
2009-01-01,"state04","gender_parent","Other",71583.44,0.169242294118238,NA,NA,NA,NA
2009-01-01,"state05","gender_parent","Fathers",34463.37,0.131764787296761,NA,NA,NA,NA
2009-01-01,"state05","gender_parent","Mothers",115097.97,0.32350067860453,NA,NA,NA,NA
2009-01-01,"state05","gender_parent","Non-Fathers",68196.49,0.0988241036337378,NA,NA,NA,NA
2009-01-01,"state05","gender_parent","Non-Mothers",100344.17,0.158340339662681,NA,NA,NA,NA
2009-01-01,"state05","gender_parent","Other",34208.79,0.195215192559122,NA,NA,NA,NA
2009-01-01,"state06","gender_parent","Fathers",601850.35,0.1538833182572,NA,NA,NA,NA
2009-01-01,"state06","gender_parent","Mothers",1264627.26,0.269601791601088,NA,NA,NA,NA
2009-01-01,"state06","gender_parent","Non-Fathers",1015894.8,0.120796265184382,NA,NA,NA,NA
2009-01-01,"state06","gender_parent","Non-Mothers",1422809.39,0.192759093621184,NA,NA,NA,NA
2009-01-01,"state06","gender_parent","Other",495958.39,0.174775061570121,NA,NA,NA,NA
2009-01-01,"state08","gender_parent","Fathers",68042.3,0.126678437210299,NA,NA,NA,NA
2009-01-01,"state08","gender_parent","Mothers",168002.86,0.264067791335297,NA,NA,NA,NA
2009-01-01,"state08","gender_parent","Non-Fathers",138886.98,0.11785961337676,NA,NA,NA,NA
2009-01-01,"state08","gender_parent","Non-Mothers",245099.45,0.222919616879355,NA,NA,NA,NA
2009-01-01,"state08","gender_parent","Other",31068.45,0.124459194416002,NA,NA,NA,NA
2009-01-01,"state09","gender_parent","Fathers",52409.78,0.150657732567173,NA,NA,NA,NA
2009-01-01,"state09","gender_parent","Mothers",125741.1,0.297221181185028,NA,NA,NA,NA
2009-01-01,"state09","gender_parent","Non-Fathers",100446.02,0.128897676264579,NA,NA,NA,NA
2009-01-01,"state09","gender_parent","Non-Mothers",169667.45,0.2181688087723,NA,NA,NA,NA
2009-01-01,"state09","gender_parent","Other",54092.05,0.188320091777238,NA,NA,NA,NA
2009-01-01,"state10","gender_parent","Fathers",13770.38,0.155962166004403,NA,NA,NA,NA
2009-01-01,"state10","gender_parent","Mothers",32700,0.298422685526737,NA,NA,NA,NA
2009-01-01,"state10","gender_parent","Non-Fathers",23994.34,0.124367970968986,NA,NA,NA,NA
2009-01-01,"state10","gender_parent","Non-Mothers",33283.74,0.168106684434409,NA,NA,NA,NA
2009-01-01,"state10","gender_parent","Other",13188.53,0.205034364573699,NA,NA,NA,NA
2009-01-01,"state11","gender_parent","Fathers",4569.39,0.14377669034107,NA,NA,NA,NA
2009-01-01,"state11","gender_parent","Mothers",13146.09,0.235524759222999,NA,NA,NA,NA
2009-01-01,"state11","gender_parent","Non-Fathers",26853.85,0.145353485260888,NA,NA,NA,NA
2009-01-01,"state11","gender_parent","Non-Mothers",35572.41,0.199998628159709,NA,NA,NA,NA
2009-01-01,"state11","gender_parent","Other",5017.92,0.160515911097463,NA,NA,NA,NA
2009-01-01,"state12","gender_parent","Fathers",204087.26,0.135351282312278,NA,NA,NA,NA
2009-01-01,"state12","gender_parent","Mothers",573269.76,0.289282252317731,NA,NA,NA,NA
2009-01-01,"state12","gender_parent","Non-Fathers",472170.31,0.0998203283892364,NA,NA,NA,NA
2009-01-01,"state12","gender_parent","Non-Mothers",834626.62,0.182913113173368,NA,NA,NA,NA
2009-01-01,"state12","gender_parent","Other",224480.45,0.184049182618049,NA,NA,NA,NA
2009-01-01,"state13","gender_parent","Fathers",102850.71,0.104067842739509,NA,NA,NA,NA
2009-01-01,"state13","gender_parent","Mothers",361591.31,0.273288508103796,NA,NA,NA,NA
2009-01-01,"state13","gender_parent","Non-Fathers",187660.61,0.0892253825599539,NA,NA,NA,NA
2009-01-01,"state13","gender_parent","Non-Mothers",357200.4,0.181728081938964,NA,NA,NA,NA
2009-01-01,"state13","gender_parent","Other",91655.41,0.144509531122079,NA,NA,NA,NA
2009-01-01,"state15","gender_parent","Fathers",21033.38,0.17004277630785,NA,NA,NA,NA
2009-01-01,"state15","gender_parent","Mothers",40275.55,0.271010513920431,NA,NA,NA,NA
2009-01-01,"state15","gender_parent","Non-Fathers",45927.78,0.1577687717329,NA,NA,NA,NA
2009-01-01,"state15","gender_parent","Non-Mothers",47759.58,0.180246983563225,NA,NA,NA,NA
2009-01-01,"state15","gender_parent","Other",20153.89,0.14275715624266,NA,NA,NA,NA
2009-01-01,"state16","gender_parent","Fathers",19908.05,0.111417450498887,NA,NA,NA,NA
2009-01-01,"state16","gender_parent","Mothers",56137.2,0.284755252218541,NA,NA,NA,NA
2009-01-01,"state16","gender_parent","Non-Fathers",42688.28,0.128128322458645,NA,NA,NA,NA
2009-01-01,"state16","gender_parent","Non-Mothers",59469.88,0.196904197554344,NA,NA,NA,NA
2009-01-01,"state16","gender_parent","Other",14198.05,0.161228965105147,NA,NA,NA,NA
2009-01-01,"state17","gender_parent","Fathers",172146.72,0.131019682332066,NA,NA,NA,NA
2009-01-01,"state17","gender_parent","Mothers",457816.1,0.276134364620917,NA,NA,NA,NA
2009-01-01,"state17","gender_parent","Non-Fathers",354846.09,0.124558607136013,NA,NA,NA,NA
2009-01-01,"state17","gender_parent","Non-Mothers",580285.97,0.219469115692093,NA,NA,NA,NA
2009-01-01,"state17","gender_parent","Other",172632.13,0.165644297753173,NA,NA,NA,NA
2009-01-01,"state18","gender_parent","Fathers",88717.82,0.138401660536252,NA,NA,NA,NA
2009-01-01,"state18","gender_parent","Mothers",246061.65,0.292612552956292,NA,NA,NA,NA
2009-01-01,"state18","gender_parent","Non-Fathers",147958.42,0.102897357940947,NA,NA,NA,NA
2009-01-01,"state18","gender_parent","Non-Mothers",261286.05,0.197881063087457,NA,NA,NA,NA
2009-01-01,"state18","gender_parent","Other",56068.67,0.121667834549346,NA,NA,NA,NA
2009-01-01,"state19","gender_parent","Fathers",41973.41,0.129307460921096,NA,NA,NA,NA
2009-01-01,"state19","gender_parent","Mothers",133353.25,0.353861468588283,NA,NA,NA,NA
2009-01-01,"state19","gender_parent","Non-Fathers",74447.94,0.102648811079473,NA,NA,NA,NA
2009-01-01,"state19","gender_parent","Non-Mothers",148995.02,0.220152245833346,NA,NA,NA,NA
2009-01-01,"state19","gender_parent","Other",33176.36,0.193752778785679,NA,NA,NA,NA
2009-01-01,"state20","gender_parent","Fathers",41131.55,0.142156189307029,NA,NA,NA,NA
2009-01-01,"state20","gender_parent","Mothers",126866.34,0.360331060837067,NA,NA,NA,NA
2009-01-01,"state20","gender_parent","Non-Fathers",86742.6,0.140935864730322,NA,NA,NA,NA
2009-01-01,"state20","gender_parent","Non-Mothers",148699.93,0.243752954706844,NA,NA,NA,NA
2009-01-01,"state20","gender_parent","Other",38479.13,0.257100043710668,NA,NA,NA,NA
2009-01-01,"state21","gender_parent","Fathers",44432.84,0.114997800998504,NA,NA,NA,NA
2009-01-01,"state21","gender_parent","Mothers",144095.85,0.288754505631837,NA,NA,NA,NA
2009-01-01,"state21","gender_parent","Non-Fathers",105993.22,0.100008805111962,NA,NA,NA,NA
2009-01-01,"state21","gender_parent","Non-Mothers",168269.93,0.171873784673242,NA,NA,NA,NA
2009-01-01,"state21","gender_parent","Other",60964.21,0.195896508620442,NA,NA,NA,NA
2009-01-01,"state22","gender_parent","Fathers",45826.63,0.115724800883401,NA,NA,NA,NA
2009-01-01,"state22","gender_parent","Mothers",180388.91,0.321478305866278,NA,NA,NA,NA
2009-01-01,"state22","gender_parent","Non-Fathers",75668.82,0.077607214623581,NA,NA,NA,NA
2009-01-01,"state22","gender_parent","Non-Mothers",217075.48,0.22842821134103,NA,NA,NA,NA
2009-01-01,"state22","gender_parent","Other",58475.04,0.179697715306833,NA,NA,NA,NA
2009-01-01,"state23","gender_parent","Fathers",14242.38,0.108719960061252,NA,NA,NA,NA
2009-01-01,"state23","gender_parent","Mothers",50328.22,0.334511420582598,NA,NA,NA,NA
2009-01-01,"state23","gender_parent","Non-Fathers",26790.49,0.0807222006970305,NA,NA,NA,NA
2009-01-01,"state23","gender_parent","Non-Mothers",71216.31,0.217565163867868,NA,NA,NA,NA
2009-01-01,"state23","gender_parent","Other",13743.74,0.132938328274701,NA,NA,NA,NA
2009-01-01,"state24","gender_parent","Fathers",79346.43,0.146859627861874,NA,NA,NA,NA
2009-01-01,"state24","gender_parent","Mothers",205300.46,0.29647100365564,NA,NA,NA,NA
2009-01-01,"state24","gender_parent","Non-Fathers",146754.54,0.120312302218433,NA,NA,NA,NA
2009-01-01,"state24","gender_parent","Non-Mothers",264933.52,0.215076081797901,NA,NA,NA,NA
2009-01-01,"state24","gender_parent","Other",90054.83,0.176307900995414,NA,NA,NA,NA
2009-01-01,"state25","gender_parent","Fathers",97763.31,0.152207301692558,NA,NA,NA,NA
2009-01-01,"state25","gender_parent","Mothers",247527.33,0.307038335290223,NA,NA,NA,NA
2009-01-01,"state25","gender_parent","Non-Fathers",185666.68,0.123171310022384,NA,NA,NA,NA
2009-01-01,"state25","gender_parent","Non-Mothers",299284.76,0.198309957960786,NA,NA,NA,NA
2009-01-01,"state25","gender_parent","Other",81762.6,0.163137116376594,NA,NA,NA,NA
2009-01-01,"state26","gender_parent","Fathers",125429.5,0.131491785441746,NA,NA,NA,NA
2009-01-01,"state26","gender_parent","Mothers",364526.37,0.303710101659539,NA,NA,NA,NA
2009-01-01,"state26","gender_parent","Non-Fathers",234434.25,0.101251416837655,NA,NA,NA,NA
2009-01-01,"state26","gender_parent","Non-Mothers",479890.03,0.21515831457104,NA,NA,NA,NA
2009-01-01,"state26","gender_parent","Other",122903.19,0.167323342687269,NA,NA,NA,NA
2009-01-01,"state27","gender_parent","Fathers",74577.01,0.144477723956473,NA,NA,NA,NA
2009-01-01,"state27","gender_parent","Mothers",204154.29,0.340966491005112,NA,NA,NA,NA
2009-01-01,"state27","gender_parent","Non-Fathers",135398.75,0.108191513179594,NA,NA,NA,NA
2009-01-01,"state27","gender_parent","Non-Mothers",280465.22,0.228941020067459,NA,NA,NA,NA
2009-01-01,"state27","gender_parent","Other",52636.92,0.176969899672973,NA,NA,NA,NA
2009-01-01,"state28","gender_parent","Fathers",19825.36,0.089062761399512,NA,NA,NA,NA
2009-01-01,"state28","gender_parent","Mothers",113941.02,0.335704704128332,NA,NA,NA,NA
2009-01-01,"state28","gender_parent","Non-Fathers",83577.47,0.11821851051823,NA,NA,NA,NA
2009-01-01,"state28","gender_parent","Non-Mothers",128160.83,0.197037925419322,NA,NA,NA,NA
2009-01-01,"state28","gender_parent","Other",23920.69,0.118823640155569,NA,NA,NA,NA
2009-01-01,"state29","gender_parent","Fathers",53862.15,0.091726137123262,NA,NA,NA,NA
2009-01-01,"state29","gender_parent","Mothers",230867.33,0.326437536924723,NA,NA,NA,NA
2009-01-01,"state29","gender_parent","Non-Fathers",128880.39,0.0922051921038712,NA,NA,NA,NA
2009-01-01,"state29","gender_parent","Non-Mothers",281163.89,0.209355788329721,NA,NA,NA,NA
2009-01-01,"state29","gender_parent","Other",56982.15,0.13496901171095,NA,NA,NA,NA
2009-01-01,"state30","gender_parent","Fathers",13059.75,0.145796004487834,NA,NA,NA,NA
2009-01-01,"state30","gender_parent","Mothers",38653.76,0.355570797056068,NA,NA,NA,NA
2009-01-01,"state30","gender_parent","Non-Fathers",36250.1,0.130071496067456,NA,NA,NA,NA
2009-01-01,"state30","gender_parent","Non-Mothers",57811.74,0.236152431663685,NA,NA,NA,NA
2009-01-01,"state30","gender_parent","Other",8533.38,0.239323339394912,NA,NA,NA,NA
2009-01-01,"state31","gender_parent","Fathers",20833.12,0.1095714787394,NA,NA,NA,NA
2009-01-01,"state31","gender_parent","Mothers",72131.36,0.319678733583756,NA,NA,NA,NA
2009-01-01,"state31","gender_parent","Non-Fathers",46070.36,0.108369088541229,NA,NA,NA,NA
2009-01-01,"state31","gender_parent","Non-Mothers",105420.13,0.270599933584765,NA,NA,NA,NA
2009-01-01,"state31","gender_parent","Other",21739.08,0.238435263238077,NA,NA,NA,NA
2009-01-01,"state32","gender_parent","Fathers",38794.6,0.158793557650904,NA,NA,NA,NA
2009-01-01,"state32","gender_parent","Mothers",71538.12,0.234482867124959,NA,NA,NA,NA
2009-01-01,"state32","gender_parent","Non-Fathers",87389.82,0.139357375397841,NA,NA,NA,NA
2009-01-01,"state32","gender_parent","Non-Mothers",121904.69,0.224872639177158,NA,NA,NA,NA
2009-01-01,"state32","gender_parent","Other",31303.65,0.163897951964755,NA,NA,NA,NA
2009-01-01,"state33","gender_parent","Fathers",12067.84,0.0869768213211643,NA,NA,NA,NA
2009-01-01,"state33","gender_parent","Mothers",48984.24,0.303442065794521,NA,NA,NA,NA
2009-01-01,"state33","gender_parent","Non-Fathers",34192.56,0.110509982677185,NA,NA,NA,NA
2009-01-01,"state33","gender_parent","Non-Mothers",71577.17,0.237859750511877,NA,NA,NA,NA
2009-01-01,"state33","gender_parent","Other",18971.3,0.202614173860739,NA,NA,NA,NA
2009-01-01,"state34","gender_parent","Fathers",148137.93,0.162758886271545,NA,NA,NA,NA
2009-01-01,"state34","gender_parent","Mothers",298372.27,0.281167223058541,NA,NA,NA,NA
2009-01-01,"state34","gender_parent","Non-Fathers",225596.22,0.121317878187679,NA,NA,NA,NA
2009-01-01,"state34","gender_parent","Non-Mothers",365977.68,0.199761094085534,NA,NA,NA,NA
2009-01-01,"state34","gender_parent","Other",171662.29,0.210140360038129,NA,NA,NA,NA
2009-01-01,"state35","gender_parent","Fathers",17000.05,0.0818801062030019,NA,NA,NA,NA
2009-01-01,"state35","gender_parent","Mothers",75163.28,0.287464138826423,NA,NA,NA,NA
2009-01-01,"state35","gender_parent","Non-Fathers",49705.66,0.110007258767056,NA,NA,NA,NA
2009-01-01,"state35","gender_parent","Non-Mothers",80298.63,0.197699691605378,NA,NA,NA,NA
2009-01-01,"state35","gender_parent","Other",29600.5,0.207304168977497,NA,NA,NA,NA
2009-01-01,"state36","gender_parent","Fathers",291620.6,0.166652407539149,NA,NA,NA,NA
2009-01-01,"state36","gender_parent","Mothers",740439.8,0.321172690278496,NA,NA,NA,NA
2009-01-01,"state36","gender_parent","Non-Fathers",598447.7,0.127823788549793,NA,NA,NA,NA
2009-01-01,"state36","gender_parent","Non-Mothers",960405.54,0.218353662126171,NA,NA,NA,NA
2009-01-01,"state36","gender_parent","Other",382450.1,0.209132863957541,NA,NA,NA,NA
2009-01-01,"state37","gender_parent","Fathers",113841.16,0.130865833975758,NA,NA,NA,NA
2009-01-01,"state37","gender_parent","Mothers",383616.21,0.331734815545336,NA,NA,NA,NA
2009-01-01,"state37","gender_parent","Non-Fathers",253064.84,0.113273984439104,NA,NA,NA,NA
2009-01-01,"state37","gender_parent","Non-Mothers",365533.66,0.178936584159434,NA,NA,NA,NA
2009-01-01,"state37","gender_parent","Other",129008.83,0.204042284979892,NA,NA,NA,NA
2009-01-01,"state38","gender_parent","Fathers",7321.5,0.111297836293447,NA,NA,NA,NA
2009-01-01,"state38","gender_parent","Mothers",35680.43,0.474371926773705,NA,NA,NA,NA
2009-01-01,"state38","gender_parent","Non-Fathers",23316.54,0.145973108038947,NA,NA,NA,NA
2009-01-01,"state38","gender_parent","Non-Mothers",40132.52,0.263874467550147,NA,NA,NA,NA
2009-01-01,"state38","gender_parent","Other",5567.34,0.203023246146003,NA,NA,NA,NA
2009-01-01,"state39","gender_parent","Fathers",108820.89,0.104163234111597,NA,NA,NA,NA
2009-01-01,"state39","gender_parent","Mothers",441993.98,0.31908437822678,NA,NA,NA,NA
2009-01-01,"state39","gender_parent","Non-Fathers",308924.32,0.110380871352536,NA,NA,NA,NA
2009-01-01,"state39","gender_parent","Non-Mothers",573999.54,0.220385656548191,NA,NA,NA,NA
2009-01-01,"state39","gender_parent","Other",136281.79,0.168108327543943,NA,NA,NA,NA
2009-01-01,"state40","gender_parent","Fathers",45399.75,0.133590579987874,NA,NA,NA,NA
2009-01-01,"state40","gender_parent","Mothers",111651.19,0.268219965221382,NA,NA,NA,NA
2009-01-01,"state40","gender_parent","Non-Fathers",68903.31,0.0845420911722162,NA,NA,NA,NA
2009-01-01,"state40","gender_parent","Non-Mothers",147950.01,0.176997817417869,NA,NA,NA,NA
2009-01-01,"state40","gender_parent","Other",56267.16,0.230877224685324,NA,NA,NA,NA
2009-01-01,"state41","gender_parent","Fathers",59591.38,0.151848009141349,NA,NA,NA,NA
2009-01-01,"state41","gender_parent","Mothers",144181.13,0.308164392296053,NA,NA,NA,NA
2009-01-01,"state41","gender_parent","Non-Fathers",99628.72,0.106106007941428,NA,NA,NA,NA
2009-01-01,"state41","gender_parent","Non-Mothers",187608.21,0.219917434932461,NA,NA,NA,NA
2009-01-01,"state41","gender_parent","Other",29434.95,0.103919276174092,NA,NA,NA,NA
2009-01-01,"state42","gender_parent","Fathers",140157.83,0.118399652540298,NA,NA,NA,NA
2009-01-01,"state42","gender_parent","Mothers",502712.49,0.343214802047639,NA,NA,NA,NA
2009-01-01,"state42","gender_parent","Non-Fathers",359960.52,0.124814048712825,NA,NA,NA,NA
2009-01-01,"state42","gender_parent","Non-Mothers",554419.15,0.191038682201696,NA,NA,NA,NA
2009-01-01,"state42","gender_parent","Other",206061.08,0.209236208072062,NA,NA,NA,NA
2009-01-01,"state44","gender_parent","Fathers",16933.81,0.159318705904379,NA,NA,NA,NA
2009-01-01,"state44","gender_parent","Mothers",46993.26,0.353887587224151,NA,NA,NA,NA
2009-01-01,"state44","gender_parent","Non-Fathers",35601.7,0.142296855757368,NA,NA,NA,NA
2009-01-01,"state44","gender_parent","Non-Mothers",44607.92,0.189190352648854,NA,NA,NA,NA
2009-01-01,"state44","gender_parent","Other",14060.61,0.169919858346643,NA,NA,NA,NA
2009-01-01,"state45","gender_parent","Fathers",45520.02,0.121264520933825,NA,NA,NA,NA
2009-01-01,"state45","gender_parent","Mothers",148476.54,0.278988072700109,NA,NA,NA,NA
2009-01-01,"state45","gender_parent","Non-Fathers",97338.64,0.0868816110028681,NA,NA,NA,NA
2009-01-01,"state45","gender_parent","Non-Mothers",198832.18,0.189675520284798,NA,NA,NA,NA
2009-01-01,"state45","gender_parent","Other",31854.16,0.0991969614380055,NA,NA,NA,NA
2009-01-01,"state46","gender_parent","Fathers",8524,0.101477567671752,NA,NA,NA,NA
2009-01-01,"state46","gender_parent","Mothers",34035.76,0.345360281826368,NA,NA,NA,NA
2009-01-01,"state46","gender_parent","Non-Fathers",20433.8,0.104810233608468,NA,NA,NA,NA
2009-01-01,"state46","gender_parent","Non-Mothers",53236.68,0.288551853085643,NA,NA,NA,NA
2009-01-01,"state46","gender_parent","Other",6563.01,0.1815670571519,NA,NA,NA,NA
2009-01-01,"state47","gender_parent","Fathers",76458.1,0.132508334359175,NA,NA,NA,NA
2009-01-01,"state47","gender_parent","Mothers",213541.77,0.294794770135083,NA,NA,NA,NA
2009-01-01,"state47","gender_parent","Non-Fathers",232922.97,0.1516587848989,NA,NA,NA,NA
2009-01-01,"state47","gender_parent","Non-Mothers",287097.73,0.194016041151459,NA,NA,NA,NA
2009-01-01,"state47","gender_parent","Other",57159.4,0.145533693134964,NA,NA,NA,NA
2009-01-01,"state48","gender_parent","Fathers",313257.75,0.12531132593668,NA,NA,NA,NA
2009-01-01,"state48","gender_parent","Mothers",817469.1,0.254289008307175,NA,NA,NA,NA
2009-01-01,"state48","gender_parent","Non-Fathers",584313.92,0.108314476410804,NA,NA,NA,NA
2009-01-01,"state48","gender_parent","Non-Mothers",926222.78,0.197547476196626,NA,NA,NA,NA
2009-01-01,"state48","gender_parent","Other",282699.58,0.175251441868347,NA,NA,NA,NA
2009-01-01,"state49","gender_parent","Fathers",48431.39,0.132531296177163,NA,NA,NA,NA
2009-01-01,"state49","gender_parent","Mothers",91782.25,0.231748527550445,NA,NA,NA,NA
2009-01-01,"state49","gender_parent","Non-Fathers",48145.52,0.0942311120820635,NA,NA,NA,NA
2009-01-01,"state49","gender_parent","Non-Mothers",95360.49,0.208727391082991,NA,NA,NA,NA
2009-01-01,"state49","gender_parent","Other",16935.55,0.104114232134676,NA,NA,NA,NA
2009-01-01,"state50","gender_parent","Fathers",10350.5,0.173045148223982,NA,NA,NA,NA
2009-01-01,"state50","gender_parent","Mothers",27633.9,0.399649896514975,NA,NA,NA,NA
2009-01-01,"state50","gender_parent","Non-Fathers",21795.6,0.137484808173444,NA,NA,NA,NA
2009-01-01,"state50","gender_parent","Non-Mothers",40209.72,0.250418898743307,NA,NA,NA,NA
2009-01-01,"state50","gender_parent","Other",9181.79,0.264514034372054,NA,NA,NA,NA
2009-01-01,"state51","gender_parent","Fathers",79680.86,0.0984110929841898,NA,NA,NA,NA
2009-01-01,"state51","gender_parent","Mothers",313870.98,0.314797305699725,NA,NA,NA,NA
2009-01-01,"state51","gender_parent","Non-Fathers",201040.1,0.10997828537166,NA,NA,NA,NA
2009-01-01,"state51","gender_parent","Non-Mothers",385662.28,0.231700537495088,NA,NA,NA,NA
2009-01-01,"state51","gender_parent","Other",76947.62,0.134110553737731,NA,NA,NA,NA
2009-01-01,"state53","gender_parent","Fathers",97677.11,0.138767744892786,NA,NA,NA,NA
2009-01-01,"state53","gender_parent","Mothers",219026.82,0.260683330638944,NA,NA,NA,NA
2009-01-01,"state53","gender_parent","Non-Fathers",185106.54,0.117392718784567,NA,NA,NA,NA
2009-01-01,"state53","gender_parent","Non-Mothers",295897.71,0.204129096544462,NA,NA,NA,NA
2009-01-01,"state53","gender_parent","Other",86931.27,0.212860963076863,NA,NA,NA,NA
2009-01-01,"state54","gender_parent","Fathers",20692.31,0.114148837659858,NA,NA,NA,NA
2009-01-01,"state54","gender_parent","Mothers",63714.79,0.306589843559027,NA,NA,NA,NA
2009-01-01,"state54","gender_parent","Non-Fathers",40076.79,0.0912877891504109,NA,NA,NA,NA
2009-01-01,"state54","gender_parent","Non-Mothers",77320.72,0.179602227046877,NA,NA,NA,NA
2009-01-01,"state54","gender_parent","Other",22091.61,0.143945156005565,NA,NA,NA,NA
2009-01-01,"state55","gender_parent","Fathers",75874.02,0.122255332338918,NA,NA,NA,NA
2009-01-01,"state55","gender_parent","Mothers",247400.49,0.34944319783114,NA,NA,NA,NA
2009-01-01,"state55","gender_parent","Non-Fathers",142564.34,0.109184074771292,NA,NA,NA,NA
2009-01-01,"state55","gender_parent","Non-Mothers",288389.66,0.230938509616443,NA,NA,NA,NA
2009-01-01,"state55","gender_parent","Other",47347.62,0.139562136053542,NA,NA,NA,NA
2009-01-01,"state56","gender_parent","Fathers",6384.1,0.104444857447436,NA,NA,NA,NA
2009-01-01,"state56","gender_parent","Mothers",22139.47,0.329321484814331,NA,NA,NA,NA
2009-01-01,"state56","gender_parent","Non-Fathers",10033.54,0.0790818580469953,NA,NA,NA,NA
2009-01-01,"state56","gender_parent","Non-Mothers",25272.96,0.218892724812963,NA,NA,NA,NA
2009-01-01,"state56","gender_parent","Other",4666.03,0.176778179666245,NA,NA,NA,NA
2010-01-01,"state01","gender_parent","Fathers",47631.97,0.13027862691514,NA,NA,NA,NA
2010-01-01,"state01","gender_parent","Mothers",152502.45,0.295608848591793,NA,NA,NA,NA
2010-01-01,"state01","gender_parent","Non-Fathers",115171.8,0.0959498291458251,NA,NA,NA,NA
2010-01-01,"state01","gender_parent","Non-Mothers",236036.21,0.204333317523016,NA,NA,NA,NA
2010-01-01,"state01","gender_parent","Other",76145.91,0.203234948189119,NA,NA,NA,NA
2010-01-01,"state02","gender_parent","Fathers",11592.53,0.153392306573695,NA,NA,NA,NA
2010-01-01,"state02","gender_parent","Mothers",25531.5,0.295914361643129,NA,NA,NA,NA
2010-01-01,"state02","gender_parent","Non-Fathers",15401.56,0.0989706424973136,NA,NA,NA,NA
2010-01-01,"state02","gender_parent","Non-Mothers",33372.33,0.248381150995446,NA,NA,NA,NA
2010-01-01,"state02","gender_parent","Other",6486.18,0.150502170456729,NA,NA,NA,NA
2010-01-01,"state04","gender_parent","Fathers",86404.66,0.146154028836529,NA,NA,NA,NA
2010-01-01,"state04","gender_parent","Mothers",169548.37,0.234835212794882,NA,NA,NA,NA
2010-01-01,"state04","gender_parent","Non-Fathers",168451.9,0.113002380898763,NA,NA,NA,NA
2010-01-01,"state04","gender_parent","Non-Mothers",252518.64,0.18287211634495,NA,NA,NA,NA
2010-01-01,"state04","gender_parent","Other",54497.34,0.112410908202154,NA,NA,NA,NA
2010-01-01,"state05","gender_parent","Fathers",30831.81,0.115594261342419,NA,NA,NA,NA
2010-01-01,"state05","gender_parent","Mothers",99125.14,0.302664512624566,NA,NA,NA,NA
2010-01-01,"state05","gender_parent","Non-Fathers",45420.42,0.0663420338406972,NA,NA,NA,NA
2010-01-01,"state05","gender_parent","Non-Mothers",106523.04,0.154803591137367,NA,NA,NA,NA
2010-01-01,"state05","gender_parent","Other",40747.93,0.220412297413229,NA,NA,NA,NA
