"year","month","gender_parent","total_population","labor_force","lfpr"
2017,"September","Non-Fathers",78860189.8134,47574354.3947,60.327466250425
2017,"September","Non-Mothers",76158744.7885,38828230.6861,50.9832860217558
2017,"September","Other",32870969.7093,15492574.2607,47.1314792283623
2018,"April","Fathers",31017672.7368,28149742.1154,90.7538820022515
2018,"April","Mothers",37306738.6891,25702022.0643,68.8937788920408
2018,"April","Non-Fathers",79338420.8321,47657568.525,60.0687132730501
2018,"April","Non-Mothers",76567488.4369,39345796.9376,51.3870805231195
2018,"April","Other",33041414.3172,15171085.6043,45.9153638480982
2018,"August","Fathers",30590281.8466,27801641.551,90.8839012677814
2018,"August","Mothers",37189106.2373,25716935.9127,69.1517987783917
2018,"August","Non-Fathers",79735344.4798,48123019.6475,60.3534354325031
2018,"August","Non-Mothers",77132591.4802,38787700.3592,50.2870441856694
2018,"August","Other",33418532.9562,15719494.4906,47.0382542261887
2018,"December","Fathers",30429029.1057,27548825.5779,90.5346847650145
2018,"December","Mothers",36957612.4466,26117663.0235,70.6692377956974
2018,"December","Non-Fathers",80396667.8172,48148822.9939,59.889077869965
2018,"December","Non-Mothers",77585769.3254,40037877.8272,51.6046669064767
2018,"December","Other",33519296.3104,15579285.942,46.4785590894587
2018,"February","Fathers",30756689.0488,27836441.6424,90.5053258438625
2018,"February","Mothers",37232462.27,25603656.1055,68.7670235716054
2018,"February","Non-Fathers",78994103.0277,47095693.7711,59.61925253406
2018,"February","Non-Mothers",76474772.0159,39082541.6115,51.105143018111
2018,"February","Other",33475594.65,15456298.2888,46.1718408601892
2018,"January","Fathers",30852431.8997,27597048.8409,89.4485366035873
2018,"January","Mothers",37467134.2418,25599128.9434,68.3242245809141
2018,"January","Non-Fathers",78690120.0377,46573349.3498,59.1857647789671
2018,"January","Non-Mothers",76293940.02,38143895.1367,49.9959697017886
2018,"January","Other",33476534.7893,15266301.0832,45.6029908091907
2018,"July","Fathers",30801508.9221,28003488.6807,90.9159637325676
2018,"July","Mothers",37191158.5607,25643584.7593,68.9507553722665
2018,"July","Non-Fathers",79495177.4113,48528941.2465,61.0463965573863
2018,"July","Non-Mothers",76897328.3729,39527156.7657,51.4025098167521
2018,"July","Other",33457480.7158,16123123.2254,48.1898902142563
2018,"June","Fathers",31050023.6477,28133946.4336,90.6084541281307
2018,"June","Mothers",37556737.0379,25945775.5767,69.0842113107885
2018,"June","Non-Fathers",79265979.0083,48043722.1057,60.6107723726838
2018,"June","Non-Mothers",76447534.0931,39243223.4797,51.3335373668279
2018,"June","Other",33321794.2062,15687041.017,47.077420021042
2018,"March","Fathers",30986535.8244,27897377.7748,90.0306440606779
2018,"March","Mothers",37288423.2337,25520285.9104,68.4402388120709
2018,"March","Non-Fathers",79082850.7327,47459486.5123,60.0123618111758
2018,"March","Non-Mothers",76470607.0422,39126713.8898,51.1656901954604
2018,"March","Other",33268796.1772,15246659.1183,45.8287069874471
2018,"May","Fathers",30945418.4557,28188979.3243,91.0925776125924
2018,"May","Mothers",37223218.1986,25773166.2181,69.2394893976936
2018,"May","Non-Fathers",79398532.1659,48165858.0768,60.6634112280053
2018,"May","Non-Mothers",76613304.8793,39449301.2812,51.4914496161602
2018,"May","Other",33273344.3141,15321197.8168,46.0464619130799
2018,"November","Fathers",30462111.4678,27701921.8887,90.9389420296172
2018,"November","Mothers",36971710.9079,26253780.4293,71.0104557906466
2018,"November","Non-Fathers",80265097.3508,48484401.9621,60.4053362698834
2018,"November","Non-Mothers",77570680.6809,39956313.2461,51.5095560531008
2018,"November","Other",33438060.5817,15475568.048,46.2812967581902
2018,"October","Fathers",30466868.0032,27780574.53,91.1829024469537
2018,"October","Mothers",37253362.3129,26327745.4004,70.6721320327194
2018,"October","Non-Fathers",80253795.8994,48203142.3789,60.0633799793392
2018,"October","Non-Mothers",77515331.4508,39649255.8475,51.1502113264727
2018,"October","Other",33025054.3556,15547591.8847,47.0781719760095
2018,"September","Fathers",30565784.4992,27771152.3156,90.856991798548
2018,"September","Mothers",37220365.5659,26157937.0885,70.2785603816449
2018,"September","Non-Fathers",79991822.4824,48028764.2439,60.0420927457521
2018,"September","Non-Mothers",77305397.5196,39381375.1852,50.9425945002291
2018,"September","Other",33206548.9303,15484992.1392,46.6323440346142
2019,"April","Fathers",30928852.3237,28121332.6266,90.9226515497031
2019,"April","Mothers",37253349.329,25935765.0779,69.6199551048427
2019,"April","Non-Fathers",79999634.2142,48096746.2241,60.1212076736756
2019,"April","Non-Mothers",77562603.4134,40086478.9758,51.6827404079561
2019,"April","Other",32948421.7235,14835586.2363,45.026697669463
2019,"August","Fathers",30457480.6411,27684415.4011,90.895290149974
2019,"August","Mothers",36756408.5554,25726611.3357,69.9921791785624
2019,"August","Non-Fathers",80816950.9211,49272591.4482,60.9681395878247
2019,"August","Non-Mothers",78165848.2497,40247502.2122,51.4898809562327
2019,"August","Other",33235279.5967,15783979.2902,47.4916398529929
2019,"December","Fathers",30117912.9096,27457336.9472,91.1661343520522
2019,"December","Mothers",36628128.7064,26240319.1306,71.639802679887
2019,"December","Non-Fathers",81178364.1847,49015135.0866,60.3795550438525
2019,"December","Non-Mothers",78084435.9617,40815753.8539,52.2713052238988
2019,"December","Other",34172391.2192,15780838.054,46.1800813199558
2019,"February","Fathers",30499197.1356,27645892.0063,90.6446549507052
2019,"February","Mothers",36960058.0242,25727281.3157,69.6083358387987
2019,"February","Non-Fathers",80147577.5135,48097474.1845,60.0111390470891
2019,"February","Non-Mothers",77547262.0723,40263734.0969,51.9215418068026
2019,"February","Other",33237957.2628,15144789.7999,45.56474298392
2019,"January","Fathers",30223960.8244,27251390.963,90.1648566888023
2019,"January","Mothers",36779542.0529,25639105.856,69.7102367917558
2019,"January","Non-Fathers",80232621.9952,47723669.5003,59.4816276889905
2019,"January","Non-Mothers",77625115.1292,39752032.6841,51.210272110948
2019,"January","Other",33378247.0156,15214023.6992,45.5806552455838
2019,"July","Fathers",30433781.5831,27669759.3426,90.917913920908
2019,"July","Mothers",37104764.1509,25517147.7584,68.7705429271165
2019,"July","Non-Fathers",80563285.8803,49693041.6525,61.681994607734
2019,"July","Non-Mothers",77730304.7391,40382174.0079,51.9516476147133
2019,"July","Other",33392708.6586,15907774.1353,47.6384659236174
2019,"June","Fathers",30393760.2962,27660788.2692,91.0081148223647
2019,"June","Mothers",37029769.4478,25796497.9651,69.6642143599212
2019,"June","Non-Fathers",80450690.9194,48859714.8078,60.7324986888557
2019,"June","Non-Mothers",77564235.856,40072254.3699,51.6633135460719
2019,"June","Other",33598760.462,15736003.746,46.8350722753517
2019,"March","Fathers",30878565.6786,27915207.0058,90.4031854858669
2019,"March","Mothers",37104078.7041,25770197.5182,69.4538132147515
2019,"March","Non-Fathers",79812187.5375,47969922.5448,60.103505523215
2019,"March","Non-Mothers",77327757.6946,39901629.2709,51.6006547461112
2019,"March","Other",33414159.3624,15239197.5939,45.6070057864398
2019,"May","Fathers",30913829.905,28263084.7753,91.4253745399845
2019,"May","Mothers",37289529.4913,26054718.9042,69.8714069596368
2019,"May","Non-Fathers",79992186.3117,48259416.4614,60.3301630903685
2019,"May","Non-Mothers",77679849.9254,39912208.8871,51.3803887693266
2019,"May","Other",32985843.3737,15130032.3829,45.8682599425769
2019,"November","Fathers",30182879.8623,27592829.7302,91.418810451765
2019,"November","Mothers",36476789.8085,26131019.1728,71.6373872536087
2019,"November","Non-Fathers",81305343.9419,49374235.3805,60.7269251769999
2019,"November","Non-Mothers",78456170.7932,41023660.3038,52.2886343917203
2019,"November","Other",33598848.5921,15571154.503,46.3443098662054
2019,"October","Fathers",30235993.2934,27641273.9144,91.4184417431843
2019,"October","Mothers",36867144.3906,26424952.3799,71.676157230766
2019,"October","Non-Fathers",81181159.4941,49438196.4346,60.8986084242773
2019,"October","Non-Mothers",77929531.8831,41201224.3131,52.8698470496459
2019,"October","Other",33631035.9732,15377996.1365,45.7256093709229
2019,"September","Fathers",30486862.7103,27895545.8047,91.5002178799968
2019,"September","Mothers",36949784.2069,26393358.0864,71.4303443251809
2019,"September","Non-Fathers",80740898.1011,49057051.5742,60.7586151850491
2019,"September","Non-Mothers",77571220.8344,40527553.854,52.2456052877119
2019,"September","Other",33888906.1621,15759680.9045,46.5039527363825
2020,"April","Fathers",30450782.9794,24760218.719,81.3122563572514
2020,"April","Mothers",36315078.2871,21726712.8911,59.82835206724
2020,"April","Non-Fathers",80449785.2349,40363936.0573,50.1728325805271
2020,"April","Non-Mothers",78470519.1162,33126788.5468,42.215584808029
2020,"April","Other",34210182.3573,13612600.1509,39.7910774304752
2020,"August","Fathers",30526132.6428,26460796.8597,86.6824408100747
2020,"August","Mothers",36038813.3904,23697380.7879,65.7551638318161
2020,"August","Non-Fathers",81272247.1623,45570656.9092,56.0716093135653
2020,"August","Non-Mothers",79722357.4703,37554035.5074,47.1060273416908
2020,"August","Other",32998648.3398,14618743.3092,44.3010366929732
2020,"December","Fathers",29943865.8323,26044977.7425,86.9793429090431
2020,"December","Mothers",36811245.9715,24848333.9326,67.5020181382561
2020,"December","Non-Fathers",81797840.8567,46114087.9441,56.3756786990091
2020,"December","Non-Mothers",78658495.1602,38378952.4396,48.7918722083806
2020,"December","Other",34018202.1615,15083402.2795,44.3392105434972
2020,"February","Fathers",30120497.4125,27119814.2033,90.0377368670057
2020,"February","Mothers",36229016.6029,25626101.079,70.7336369625576
2020,"February","Non-Fathers",81009897.5103,48926875.4362,60.3961700235199
2020,"February","Non-Mothers",78565981.0851,41084663.4754,52.2931972693098
2020,"February","Other",33702892.3869,15423821.5406,45.7640886234295
2020,"January","Fathers",29997384.9799,27139142.4366,90.4716942986357
2020,"January","Mothers",36474991.2226,25835712.4172,70.8313053717532
2020,"January","Non-Fathers",81093547.4976,48632683.7376,59.9710892399168
2020,"January","Non-Mothers",78518783.5241,40724203.8071,51.8655562138204
2020,"January","Other",33416820.7817,15062688.817,45.0751701228525
2020,"July","Fathers",30393880.5359,26031283.2326,85.6464616351075
2020,"July","Mothers",36382048.9745,23550592.7838,64.7313536417547
2020,"July","Non-Fathers",80984837.9869,44398570.9513,54.8233126779631
2020,"July","Non-Mothers",79166421.6131,36451533.5057,46.0441848487796
2020,"July","Other",33445490.889,15049851.5453,44.998148166663
2020,"June","Fathers",30220713.2502,25885744.3217,85.6556366072157
2020,"June","Mothers",35847202.5099,23005962.3837,64.1778458928459
2020,"June","Non-Fathers",80952270.1581,43331852.1155,53.5276552848645
2020,"June","Non-Mothers",79279748.7633,36076554.5357,45.5053845382523
2020,"June","Other",33904361.2981,14848818.9853,43.7961914537884
2020,"March","Fathers",30447865.2188,27271269.7444,89.5670995271005
2020,"March","Mothers",36348331.2487,25268377.7104,69.5172978850404
2020,"March","Non-Fathers",80748720.1982,47515605.4429,58.8437876492304
2020,"March","Non-Mothers",78367165.2823,39769124.1927,50.7471771493083
2020,"March","Other",33846089.0519,15456492.541,45.6669972040162
2020,"May","Fathers",30280804.0603,25293103.4,83.5285065404218
2020,"May","Mothers",35762264.1837,22086968.9872,61.7605442254603
2020,"May","Non-Fathers",80703961.4614,41760871.4108,51.7457515772306
2020,"May","Non-Mothers",79124076.4164,34428039.6245,43.5114584381602
2020,"May","Other",34175669.8917,14049920.4936,41.1108854285025
2020,"November","Fathers",29858712.6697,26046183.7379,87.2314356818575
2020,"November","Mothers",36492984.0076,24589097.7049,67.3803427524016
2020,"November","Non-Fathers",81834904.5132,46599281.7664,56.9430392124225
2020,"November","Non-Mothers",78951409.6089,38612211.1563,48.9062973638755
2020,"November","Other",33946740.1949,15062105.2587,44.3698133376673
2020,"October","Fathers",30194140.342,26158602.8446,86.6346998070133
2020,"October","Mothers",36503257.0502,24490185.9655,67.0904131426426
2020,"October","Non-Fathers",81520915.9716,47104068.995,57.7815747450752
2020,"October","Non-Mothers",79013687.1618,38816125.9727,49.1258253689825
2020,"October","Other",33692925.48,14867467.0228,44.1263761190024
2020,"September","Fathers",30069112.4636,26119628.8779,86.8653137318867
2020,"September","Mothers",36260034.582,23819127.6864,65.6897544665447
2020,"September","Non-Fathers",81655416.8335,46103892.9583,56.4615242272395
2020,"September","Non-Mothers",79377536.0123,37904533.1738,47.7522169092355
2020,"September","Other",33380391.0879,14702788.7981,44.0461849574602
2021,"April","Fathers",29794068.7643,26215099.0381,87.9876435994254
2021,"April","Mothers",36158294.5894,24251540.1473,67.0704755926444
2021,"April","Non-Fathers",81696264.8659,46432602.1078,56.8356487092973
2021,"April","Non-Mothers",79080664.7027,38618338.09,48.8341091152734
2021,"April","Other",34373303.0669,15493709.8578,45.074835629398
2021,"August","Fathers",29609553.98,26367678.0308,89.0512503113362
2021,"August","Mothers",35794010.0501,24067438.6065,67.2387323264797
2021,"August","Non-Fathers",82692421.7299,48457737.802,58.5999742035353
2021,"August","Non-Mothers",80117913.4475,39379868.0738,49.1523884974925
2021,"August","Other",33397181.7856,15550775.6261,46.5631373507243
2021,"December","Fathers",29608379.7565,26652680.154,90.0173544557056
2021,"December","Mothers",35862190.5526,25119028.0828,70.0432062173036
2021,"December","Non-Fathers",82676723.4181,48489160.3069,58.6491073934898
2021,"December","Non-Mothers",80076132.8263,40265747.259,50.2843304712827
2021,"December","Other",33912337.4294,15451470.8999,45.5629781700169
2021,"February","Fathers",29819632.4566,26026956.5113,87.281278698455
2021,"February","Mothers",36135039.0895,24091078.7485,66.6695798746218
2021,"February","Non-Fathers",81303247.9139,45490309.6036,55.9514051047188
2021,"February","Non-Mothers",79186537.7495,38487216.1032,48.603231302966
2021,"February","Other",34473905.7775,15441985.7527,44.7932585659571
2021,"January","Fathers",29698527.2958,25725765.8791,86.6230356235145
2021,"January","Mothers",36342879.2176,24258835.3758,66.749899562311
2021,"January","Non-Fathers",81643300.4491,45737384.9405,56.020989706332
2021,"January","Non-Mothers",78989953.3633,37955566.4469,48.0511316069909
2021,"January","Other",34176481.6625,15200398.1728,44.4761936670578
2021,"July","Fathers",29633823.648,26218861.0282,88.4761323399774
2021,"July","Mothers",35819000.1205,24135019.7853,67.3804955585206
2021,"July","Non-Fathers",82480369.0913,48389339.9101,58.6677053500287
2021,"July","Non-Mothers",80230440.4703,39422603.3205,49.1367155526132
2021,"July","Other",33305817.6644,15759388.545,47.3172245875979
2021,"June","Fathers",29855105.9007,26294573.601,88.0739585666098
2021,"June","Mothers",35964338.2395,24139751.8296,67.1213569087365
2021,"June","Non-Fathers",82270677.123,47286093.1352,57.4762415830178
2021,"June","Non-Mothers",79631259.3501,38788664.1994,48.7103488202605
2021,"June","Other",33617035.3852,15700024.4097,46.7025846562662
2021,"March","Fathers",29589861.4512,25875716.3227,87.4479130812241
2021,"March","Mothers",36070615.7047,24157711.9527,66.9733839601531
2021,"March","Non-Fathers",81967692.3866,46191907.0944,56.3537971479497
2021,"March","Non-Mothers",78914161.1826,38795238.6996,49.1613141649335
2021,"March","Other",34460688.2893,15464250.349,44.875047820219
2021,"May","Fathers",29648156.8987,26262597.7729,88.5808782739259
2021,"May","Mothers",35779417.3755,24135394.6797,67.4560863481996
2021,"May","Non-Fathers",81874102.8721,46658628.2844,56.9882620360286
2021,"May","Non-Mothers",79503634.3197,38825786.1169,48.8352343249791
2021,"May","Other",34404752.5422,15790018.8207,45.8948768817109
2021,"November","Fathers",29369090.4861,26380626.152,89.8244573303542
2021,"November","Mothers",35897685.6968,25190728.0084,70.1736825631786
2021,"November","Non-Fathers",83043286.3572,49102223.3097,59.1284683731001
2021,"November","Non-Mothers",80332241.8825,40128099.0792,49.952669238205
2021,"November","Other",33386257.6033,15334096.3817,45.9293658004494
2021,"October","Fathers",29198834.0582,26227108.1775,89.8224501883306
2021,"October","Mothers",35791494.1071,24718015.0744,69.061143411436
2021,"October","Non-Fathers",83236699.031,49058226.1384,58.9382168076237
2021,"October","Non-Mothers",80218811.1675,40090564.5041,49.9765128909594
2021,"October","Other",33461916.6155,15337491.1093,45.8356623308166
2021,"September","Fathers",29442319.053,26335844.8259,89.4489485644526
2021,"September","Mothers",35662995.6528,24229010.7119,67.9387983774092
2021,"September","Non-Fathers",82729081.2038,48722063.3044,58.8935143427678
2021,"September","Non-Mothers",80343304.6094,40053366.0204,49.8527739369509
2021,"September","Other",33587945.4516,15287577.2972,45.5150712306273
2022,"April","Fathers",30256575.7145,27590216.8681,91.1875062414211
2022,"April","Mothers",36542335.1585,25913642.4398,70.9140297887403
2022,"April","Non-Fathers",83102920.4495,48881374.4291,58.8202847321163
2022,"April","Non-Mothers",79208802.9394,39747022.7909,50.1800574126958
2022,"April","Other",34448762.7532,15894720.2446,46.1401773946831
2022,"August","Fathers",29941230.1662,27127670.5036,90.6030592364366
2022,"August","Mothers",36376537.4084,25715630.1396,70.6929025456442
2022,"August","Non-Fathers",83684445.8839,50301056.7434,60.1080119634005
2022,"August","Non-Mothers",79568094.4831,40167083.3163,50.4813940527775
2022,"August","Other",34613460.0469,16558411.9661,47.8380720785034
2022,"December","Fathers",30577250.1195,27573999.6609,90.1781538664762
2022,"December","Mothers",36381793.2477,26130667.363,71.8234727603812
2022,"December","Non-Fathers",83686641.2644,49803215.3157,59.5115475579328
2022,"December","Non-Mothers",79858792.2825,40132307.0087,50.2540870725069
2022,"December","Other",34339849.0925,15956339.9905,46.4659583899713
2022,"February","Fathers",30204011.7332,27442945.6979,90.8586115656118
2022,"February","Mothers",36235074.7791,25343090.6144,69.9407708384739
2022,"February","Non-Fathers",82982468.0522,48764167.2498,58.7644214427618
2022,"February","Non-Mothers",79559877.9684,39921247.7811,50.1776131393215
2022,"February","Other",34342638.4664,15562603.8966,45.3156909065856
2022,"January","Fathers",30371195.5135,27052530.8915,89.0729865390881
2022,"January","Mothers",36388751.0494,25449787.8978,69.9386133457846
2022,"January","Non-Fathers",82900598.8077,48082068.4332,57.9996636028328
2022,"January","Non-Mothers",79105292.888,39383448.2242,49.7861101152365
2022,"January","Other",34436657.7279,15787622.9662,45.8453985022162
2022,"July","Fathers",29871358.568,26961291.2077,90.258001310267
2022,"July","Mothers",36337771.0997,25471821.8763,70.0973700517099
2022,"July","Non-Fathers",83694385.1565,50583659.3716,60.438533931534
2022,"July","Non-Mothers",79308477.4396,40467657.3629,51.0256389598697
2022,"July","Other",34799538.7075,16580947.1199,47.6470313565578
2022,"June","Fathers",30394804.5134,27401154.1037,90.1507824852757
2022,"June","Mothers",36673583.9808,25647566.5465,69.9347152978762
2022,"June","Non-Fathers",83195846.9802,49636883.323,59.6626936616358
2022,"June","Non-Mothers",79082106.8764,39906545.63,50.4621680001157
2022,"June","Other",34488207.6589,16437687.5277,47.6617622181885
2022,"March","Fathers",30132456.652,27354712.1538,90.7815531595044
2022,"March","Mothers",36643697.7487,25852957.0374,70.5522603496455
2022,"March","Non-Fathers",83270763.407,49154807.5679,59.0300911829612
2022,"March","Non-Mothers",79165318.691,40039729.7674,50.5773619426507
2022,"March","Other",34231922.5049,15656326.6672,45.7360426220845
2022,"May","Fathers",30357642.973,27605771.3346,90.9351604113419
2022,"May","Mothers",36760220.2787,26102137.3289,71.0064769226216
2022,"May","Non-Fathers",83193340.803,49452978.4242,59.4434337494675
2022,"May","Non-Mothers",78725287.1679,39705751.6219,50.435829515894
2022,"May","Other",34642144.7977,16028830.3297,46.2697400039856
2022,"November","Fathers",30327259.3136,27497848.7616,90.6704047248636
2022,"November","Mothers",36459631.7337,26150389.1336,71.7242272895174
2022,"November","Non-Fathers",83748617.9313,50023643.1324,59.7307088380073
2022,"November","Non-Mothers",79650330.4342,39988832.3525,50.2054820545097
2022,"November","Other",34521994.6109,15990097.215,46.3185786198787
2022,"October","Fathers",30017146.1381,27350367.8337,91.1158166331638
2022,"October","Mothers",36259175.9946,25949504.6713,71.5667247241487
2022,"October","Non-Fathers",83932447.0075,50549109.3279,60.2259449475875
2022,"October","Non-Mothers",79774550.2555,40357032.7831,50.5888565386398
2022,"October","Other",34551849.6042,15944116.7294,46.1454796546171
2022,"September","Fathers",30129857.4489,27507933.7592,91.2979220225427
2022,"September","Mothers",36249560.5693,25846063.8277,71.3003507402217
2022,"September","Non-Fathers",83615465.5425,50298578.3976,60.1546353551476
2022,"September","Non-Mothers",80007837.393,40474726.6372,50.5884522767281
2022,"September","Other",34352923.0497,15963385.7827,46.4687845037379
2023,"April","Fathers",30595272.6466,27946002.1198,91.3409154499089
2023,"April","Mothers",36328090.0416,26371551.308,72.5927272196293
2023,"April","Non-Fathers",84605741.7414,50200899.2765,59.3350974097486
2023,"April","Non-Mothers",80247157.6317,41066475.4835,51.1749907354694
2023,"April","Other",34666930.9467,16146447.6054,46.5759360995208
2023,"August","Fathers",30002273.0123,27303943.5054,91.0062497404988
2023,"August","Mothers",35413360.4372,25268976.1358,71.3543584224675
2023,"August","Non-Fathers",85076191.5667,50943654.1921,59.8800360640968
2023,"August","Non-Mothers",81229337.6779,41500903.7522,51.0910281169153
2023,"August","Other",35492087.3143,17073154.032,48.1041136882392
2023,"December","Fathers",30179104.9316,27423594.0968,90.8694746214466
2023,"December","Mothers",35574916.2426,25541514.178,71.7964140908215
2023,"December","Non-Fathers",85045899.4874,50392392.0203,59.2531707278443
2023,"December","Non-Mothers",81396810.434,41084894.7671,50.4748214924384
2023,"December","Other",35794352.8936,16681445.2998,46.6035671866626
2023,"February","Fathers",30705016.717,27847968.9489,90.6951759888859
2023,"February","Mothers",35913887.762,25874745.7737,72.0466298306966
2023,"February","Non-Fathers",84678678.515,50017468.7019,59.067370416084
2023,"February","Non-Mothers",80627004.0346,41059751.5516,50.9255578118465
2023,"February","Other",34187319.9503,16030357.4689,46.8897751921011
2023,"January","Fathers",30701927.738,27480698.0964,89.5080541225655
2023,"January","Mothers",36453343.6216,26233220.5395,71.9638253538855
2023,"January","Non-Fathers",84548421.6316,49713369.6427,58.7986962776365
2023,"January","Non-Mothers",80036078.7165,40386444.0784,50.4602983130332
2023,"January","Other",34221948.2897,16132253.3166,47.1400785835897
2023,"July","Fathers",29867722.1559,27177021.8679,90.9912772257777
2023,"July","Mothers",35658661.2913,25599428.546,71.7902120241562
2023,"July","Non-Fathers",85154018.5226,51490266.7767,60.4672188935328
2023,"July","Non-Mothers",80575634.2424,41163140.5307,51.0863375978732
2023,"July","Other",35746278.7657,17242735.0238,48.2364475944979
2023,"June","Fathers",30208687.2844,27553892.6896,91.2118174159426
2023,"June","Mothers",35821653.7665,25866215.7153,72.2083237248242
2023,"June","Non-Fathers",84854604.6192,51023304.2138,60.1302715895927
2023,"June","Non-Mothers",80731056.1957,40959229.5319,50.7354064990935
2023,"June","Other",35184903.1379,16764178.083,47.6459406959179
2023,"March","Fathers",30804395.2368,28013054.909,90.9384998265917
2023,"March","Mothers",36240798.8148,26307799.0706,72.5916644526512
2023,"March","Non-Fathers",84361200.875,49994572.4758,59.2625187375867
2023,"March","Non-Mothers",80596215.4969,40957401.684,50.8180209597749
2023,"March","Other",34269265.5722,16168245.7086,47.1800181259678
2023,"May","Fathers",30395862.8028,27634929.1131,90.9167451254397
2023,"May","Mothers",36009650.7316,25963808.7241,72.1023619962958
2023,"May","Non-Fathers",84902451.6451,50543253.3184,59.5309703536894
2023,"May","Non-Mothers",80581175.7859,41034515.5634,50.9232027991582
2023,"May","Other",34729090.024,16208161.233,46.6702733120826
2023,"November","Fathers",29992564.3267,27414650.7204,91.4048242817134
2023,"November","Mothers",35764804.2572,25901808.5752,72.422620822776
2023,"November","Non-Fathers",85505682.7085,51027657.9296,59.6775048315326
2023,"November","Non-Mothers",81428596.3222,41511747.3583,50.9793232761186
2023,"November","Other",35130372.3843,16600858.5029,47.2550029396188
2023,"October","Fathers",29593865.9956,26952000.9591,91.0729303265319
2023,"October","Mothers",35349458.1912,25729750.2653,72.7868306386242
2023,"October","Non-Fathers",85522205.4373,51020038.775,59.6570662719929
2023,"October","Non-Mothers",81397079.3265,41747515.6654,51.2887145470446
2023,"October","Other",35779471.0519,16954367.9214,47.3857422229826
2023,"September","Fathers",30055817.058,27522017.8282,91.5696877416095
2023,"September","Mothers",35623783.8368,25937075.7407,72.8083121644887
2023,"September","Non-Fathers",85139068.486,50854766.0418,59.7314099697513
2023,"September","Non-Mothers",81325526.6904,41318806.2044,50.8066875013272
2023,"September","Other",35283500.9187,16754676.4969,47.4858675036415
2024,"April","Fathers",30039508.6421,27274617.5206,90.7958177530739
2024,"April","Mothers",35942207.6601,26115245.5731,72.6589914010511
2024,"April","Non-Fathers",85159162.9268,50255420.37,59.0135208505958
2024,"April","Non-Mothers",81340859.0683,41878299.0664,51.4849480889251
2024,"April","Other",35584085.7058,16892599.1459,47.4723427926844
2024,"August","Fathers",29571998.9838,26912660.5918,91.0072417036913
2024,"August","Mothers",35548976.7261,25409752.9544,71.4781557572773
2024,"August","Non-Fathers",85728171.8006,50831255.701,59.2935258426265
2024,"August","Non-Mothers",82067288.5711,41855319.2661,51.0012210648804
2024,"August","Other",35939325.9146,17075886.3079,47.5130956781888
2024,"February","Fathers",29728252.4039,26725316.4634,89.898713521061
2024,"February","Mothers",35109207.8621,25311580.9528,72.0938537041833
2024,"February","Non-Fathers",85213031.9721,49947875.6388,58.6153015364524
2024,"February","Non-Mothers",81702301.2258,41696866.2699,51.0351185270323
2024,"February","Other",35958347.5299,17015045.3327,47.3187632400285
2024,"January","Fathers",29736750.5568,26785050.5337,90.0738985671552
2024,"January","Mothers",35507900.8328,25409935.0513,71.5613552345732
2024,"January","Non-Fathers",85043339.3158,49533636.0109,58.2451681806164
2024,"January","Non-Mothers",81376070.1135,41182327.8254,50.6074178415849
2024,"January","Other",35876154.1753,16990499.9441,47.3587549576248
2024,"July","Fathers",29863306.7943,27319803.2846,91.4828470697509
2024,"July","Mothers",35705620.9889,25196268.4526,70.566672010642
2024,"July","Non-Fathers",85393365.323,51143534.2863,59.8916954412674
2024,"July","Non-Mothers",82017504.4837,41997986.0471,51.206125218607
2024,"July","Other",35664403.4154,17136607.8113,48.0496129760027
2024,"June","Fathers",30301710.301,27610635.6903,91.1190669306505
2024,"June","Mothers",36130177.6987,25525476.8336,70.6486335231018
2024,"June","Non-Fathers",85170997.7936,50736194.9741,59.5698022665557
2024,"June","Non-Mothers",81483170.6556,41719619.5236,51.2002898119095
2024,"June","Other",35352247.5524,16904864.6372,47.8183589661257
2024,"March","Fathers",30062296.3924,27232851.7649,90.5880622339439
2024,"March","Mothers",35631678.7391,25721162.0174,72.1862200367652
2024,"March","Non-Fathers",84930051.2271,50267223.2869,59.1866159982492
2024,"March","Non-Mothers",81597117.5992,41768277.1487,51.1884223090615
2024,"March","Other",35663046.0562,17191246.5005,48.2046499152344
2024,"May","Fathers",30088465.6144,27391062.6754,91.0350930699867
2024,"May","Mothers",35925953.3316,25982145.969,72.3213820637752
2024,"May","Non-Fathers",85228552.8903,50013418.6106,58.6815297391869
2024,"May","Non-Mothers",81513918.1018,41839215.1983,51.3276949171409
2024,"May","Other",35490850.0533,16819176.4167,47.39017631711
2024,"September","Fathers",29505365.6854,27076165.8429,91.7669217578888
2024,"September","Mothers",35366562.847,25537926.7813,72.2092415137432
2024,"September","Non-Fathers",85836315.6499,50994271.8454,59.4087379674938
2024,"September","Non-Mothers",82058165.7254,41761750.8076,50.8928641512068
2024,"September","Other",36313557.1004,17385912.9293,47.8771960599489
